Year,Month,Day,Max_NEL_wo_DC_Loss,Weather_75,Weather_80,Weather_85,Weather_90,Weather_95,Weather_100,Weather_105,Jun,Jul,Aug,Sep,Year2008,Year2009,Year2010,Year2011,Year2012,Year2013,Min_Temp_60,Min_Temp_65,Min_Temp_70,Bad,XMissing,YMissing
2009,5,22,3642.73,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,23,2952.55,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,24,2838.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,25,2978.20,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,26,3532.47,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,27,3665.12,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,28,3725.89,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,29,3378.84,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,30,2954.60,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,5,31,2996.46,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,1,3455.22,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,2,3712.41,3.5,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,3,3453.39,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,4,3474.66,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,5,3331.06,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,6,2785.99,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,7,2835.94,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,8,3383.23,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,9,3363.05,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,10,3278.71,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,11,3356.88,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,12,3432.69,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,13,2853.01,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,14,2895.52,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,15,3532.04,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,16,3635.87,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,17,3727.41,1.4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,18,3958.50,5.0,2.42,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,19,4076.78,5.0,3.79,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,20,2995.56,3.8,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,21,2934.51,1.2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.2,0.00,0.00,1,0,0
2009,6,22,3749.55,4.4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,23,3676.19,5.0,0.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,24,3609.28,4.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,25,3624.99,3.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,26,3792.05,5.0,2.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,27,3675.78,5.0,5.00,3.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,28,3853.42,5.0,5.00,5.00,1.54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,6,29,4158.60,5.0,5.00,2.47,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,6,30,4181.58,5.0,2.42,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.4,0.00,0.00,0,0,0
2009,7,1,4149.17,5.0,3.66,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,2,4286.00,5.0,5.00,0.48,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,3,3747.05,5.0,4.29,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,7,4,3490.11,5.0,5.00,2.91,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,7,5,3460.98,5.0,4.61,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,7,6,4171.63,5.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,7,4113.55,5.0,4.34,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,8,4080.45,5.0,3.38,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,9,4101.07,5.0,4.45,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,10,4244.92,5.0,5.00,4.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,7,11,3995.68,5.0,5.00,5.00,2.32,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,7,12,4117.40,5.0,5.00,5.00,3.55,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,0.7,0.00,0.00,1,0,0
2009,7,13,4922.10,5.0,5.00,5.00,2.79,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.5,0.00,0.00,0,0,0
2009,7,14,4764.19,5.0,5.00,4.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,3.0,0.00,0.00,0,0,0
2009,7,15,4692.53,5.0,5.00,4.73,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.4,0.00,0.00,0,0,0
2009,7,16,4813.08,5.0,5.00,5.00,0.99,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,1.6,0.00,0.00,0,0,0
2009,7,17,4755.98,5.0,5.00,5.00,0.65,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,1.8,0.00,0.00,0,0,0
2009,7,18,4446.45,5.0,5.00,5.00,4.43,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.4,0.00,0.00,1,0,0
2009,7,19,4590.90,5.0,5.00,5.00,5.00,1.61,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,4.1,0.00,0.00,1,0,0
2009,7,20,5335.28,5.0,5.00,5.00,4.55,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,5.0,0.67,0.00,0,0,0
2009,7,21,5181.15,5.0,5.00,5.00,3.54,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,5.0,1.54,0.00,0,0,0
2009,7,22,5198.30,5.0,5.00,5.00,1.22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,5.0,1.27,0.00,0,0,0
2009,7,23,5006.03,5.0,5.00,5.00,0.32,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,5.0,0.18,0.00,0,0,0
2009,7,24,4745.29,5.0,5.00,2.78,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,4.2,0.00,0.00,0,0,0
2009,7,25,4173.92,5.0,5.00,2.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,3.2,0.00,0.00,1,0,0
2009,7,26,4207.53,5.0,5.00,5.00,0.66,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,3.2,0.00,0.00,1,0,0
2009,7,27,4881.70,5.0,5.00,4.38,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,3.3,0.00,0.00,0,0,0
2009,7,28,4673.00,5.0,5.00,3.35,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,3.0,0.00,0.00,0,0,0
2009,7,29,4392.86,5.0,5.00,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.2,0.00,0.00,0,0,0
2009,7,30,4450.57,5.0,5.00,0.26,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.5,0.00,0.00,0,0,0
2009,7,31,4530.40,5.0,5.00,1.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0.00,2.8,0.00,0.00,0,0,0
2009,8,1,3869.64,5.0,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,2.9,0.00,0.00,1,0,0
2009,8,2,3768.73,5.0,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,2.5,0.00,0.00,1,0,0
2009,8,3,4397.45,5.0,5.00,5.00,0.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,3.3,0.00,0.00,0,0,0
2009,8,4,4883.94,5.0,5.00,5.00,5.00,0.21,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,3.0,0.00,0.00,0,0,0
2009,8,5,4857.59,5.0,5.00,5.00,3.59,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,3.6,0.00,0.00,0,0,0
2009,8,6,4200.98,5.0,5.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,1.8,0.00,0.00,0,0,0
2009,8,7,4057.57,5.0,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.8,0.00,0.00,0,0,0
2009,8,8,3606.20,5.0,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,8,9,3593.70,5.0,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,8,10,4353.32,5.0,5.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,11,4290.93,5.0,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,12,4353.81,5.0,5.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,13,4224.10,5.0,5.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,14,4192.45,5.0,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,15,3566.37,5.0,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.9,0.00,0.00,1,0,0
2009,8,16,3444.24,5.0,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.8,0.00,0.00,1,0,0
2009,8,17,4038.74,5.0,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,18,3995.64,5.0,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,19,3966.76,5.0,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,20,4000.90,5.0,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,21,4075.00,5.0,5.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,8,22,3890.15,5.0,5.00,2.61,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,1.6,0.00,0.00,1,0,0
2009,8,23,3985.91,5.0,5.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,4.1,0.00,0.00,1,0,0
2009,8,24,4715.26,5.0,5.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,4.6,0.00,0.00,0,0,0
2009,8,25,4737.89,5.0,5.00,5.00,2.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,2.1,0.00,0.00,0,0,0
2009,8,26,4932.43,5.0,5.00,5.00,5.00,0.81,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.1,0.00,0.00,0,0,0
2009,8,27,5408.61,5.0,5.00,5.00,5.00,5.00,3.04,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,0.3,0.00,0.00,0,0,0
2009,8,28,5397.24,5.0,5.00,5.00,5.00,5.00,0.74,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,2.4,0.00,0.00,0,0,0
2009,8,29,4981.81,5.0,5.00,5.00,5.00,5.00,1.41,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,5.0,0.07,0.00,1,0,0
2009,8,30,4832.88,5.0,5.00,5.00,5.00,5.00,0.68,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,5.0,0.89,0.00,1,0,0
2009,8,31,5355.63,5.0,5.00,5.00,5.00,1.88,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0.00,5.0,0.67,0.00,0,0,0
2009,9,1,5314.25,5.0,5.00,5.00,5.00,2.72,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,5.0,0.51,0.00,0,0,0
2009,9,2,5526.76,5.0,5.00,5.00,5.00,4.43,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,5.0,1.36,0.00,0,0,0
2009,9,3,5602.59,5.0,5.00,5.00,5.00,3.92,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,5.0,2.58,0.00,0,0,0
2009,9,4,5517.48,5.0,5.00,5.00,5.00,2.59,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,5.0,3.22,0.00,0,0,0
2009,9,5,4502.44,5.0,5.00,5.00,2.09,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,5.0,2.50,0.00,1,0,0
2009,9,6,3928.94,5.0,5.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,4.7,0.00,0.00,1,0,0
2009,9,7,3901.41,5.0,5.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,1.9,0.00,0.00,1,0,0
2009,9,8,4581.04,5.0,5.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,1.3,0.00,0.00,0,0,0
2009,9,9,4635.26,5.0,5.00,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.1,0.00,0.00,0,0,0
2009,9,10,5062.42,5.0,5.00,5.00,5.00,0.51,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.2,0.00,0.00,0,0,0
2009,9,11,4892.72,5.0,5.00,5.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,3.0,0.00,0.00,0,0,0
2009,9,12,3958.70,5.0,5.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,3.1,0.00,0.00,1,0,0
2009,9,13,3327.52,5.0,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,3.7,0.00,0.00,1,0,0
2009,9,14,3820.33,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.2,0.00,0.00,0,0,0
2009,9,15,4038.84,5.0,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.9,0.00,0.00,0,0,0
2009,9,16,4373.10,5.0,5.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.1,0.00,0.00,0,0,0
2009,9,17,4762.41,5.0,5.00,5.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.4,0.00,0.00,0,0,0
2009,9,18,5084.43,5.0,5.00,5.00,3.65,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.0,0.00,0.00,0,0,0
2009,9,19,4192.16,5.0,5.00,5.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,3.0,0.00,0.00,1,0,0
2009,9,20,3918.76,5.0,5.00,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.8,0.00,0.00,1,0,0
2009,9,21,4539.42,5.0,5.00,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,1.7,0.00,0.00,0,0,0
2009,9,22,4915.74,5.0,5.00,5.00,4.84,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.3,0.00,0.00,0,0,0
2009,9,23,5193.45,5.0,5.00,5.00,5.00,3.29,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,9,24,5298.02,5.0,5.00,5.00,5.00,5.00,1.21,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.7,0.00,0.00,0,0,0
2009,9,25,5275.66,5.0,5.00,5.00,5.00,3.92,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,1.7,0.00,0.00,0,0,0
2009,9,26,4607.25,5.0,5.00,5.00,5.00,1.21,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.5,0.00,0.00,1,0,0
2009,9,27,4231.60,5.0,5.00,5.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,2.0,0.00,0.00,1,0,0
2009,9,28,4209.95,5.0,5.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,1.4,0.00,0.00,0,0,0
2009,9,29,3805.43,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.7,0.00,0.00,0,0,0
2009,9,30,3697.31,5.0,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2009,10,1,4112.54,5.0,5.00,5.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,2,4017.58,5.0,5.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,3,3224.96,5.0,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,4,3016.61,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,5,3388.76,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,6,3435.46,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,7,3397.76,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,8,3451.58,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,9,3394.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,10,3033.79,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,11,2998.82,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,12,3296.78,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,13,3403.01,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,14,3423.99,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,15,3764.94,5.0,4.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,16,4510.00,5.0,5.00,5.00,5.00,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,1.3,0.00,0.00,1,0,0
2009,10,17,4007.81,5.0,5.00,5.00,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,1.3,0.00,0.00,1,0,0
2009,10,18,3350.87,5.0,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.9,0.00,0.00,1,0,0
2009,10,19,3628.52,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.2,0.00,0.00,1,0,0
2009,10,20,3544.01,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,21,3670.86,5.0,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,22,3751.50,5.0,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,23,3858.99,5.0,5.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,24,3245.77,5.0,4.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2009,10,25,3302.58,5.0,5.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0.00,0.0,0.00,0.00,1,0,0
